file_name,transcription
sjd20070000NEA_vinogradova-i2007a-35Frost_03.wav,каццк пильетҍ чибпай нюнҍ
sjd20070000NEA_vinogradova-i2007a-35Frost_04.wav,нюэзе мэнн поасс пеннэ
sjd20070000NEA_vinogradova-i2007a-35Frost_05.wav,соаг эйй цеӆьк мыйе сонн
sjd20070000NEA_vinogradova-i2007a-35Frost_06.wav,выяһт пукэтҍ пэҏтэ милльтэ
sjd20070000NEA_vinogradova-i2007a-35Frost_07.wav,я сон ни кез элля уййнҍмэнҍ
sjd20070000NEA_vinogradova-i2007a-35Frost_08.wav,коххт пырс ель киченҍт тонн
sjd20070000NEA_vinogradova-i2007a-35Frost_09.wav,тедак ле ке ли сонн
sjd20070000NEA_vinogradova-i2007a-35Frost_10.wav,мунь
sjd20070000NEA_vinogradova-i2007a-36Vuujna_01.wav,вуйна удлэнне я кеһпьсэнне мунн
sjd20070000NEA_vinogradova-i2007a-36Vuujna_02.wav,мерэнҍ ёаврэнҍ вуэенҍ я океанэнҍ
sjd20070000NEA_vinogradova-i2007a-36Vuujna_03.wav,мунэсьт ли чуввесь сыллп чумас
sjd20070000NEA_vinogradova-i2007a-36Vuujna_04.wav,ку чофта чофта пейвэсьт вуаӆӆк
sjd20070000NEA_vinogradova-i2007a-36Vuujna_05.wav,мудта вуэр ныдтҍ мунн сира
sjd20070000NEA_vinogradova-i2007a-36Vuujna_06.wav,чазь альн нючка пырс пырс ёра
sjd20070000NEA_vinogradova-i2007a-36Vuujna_07.wav,эххт ми мыннӭ ли чофта жоалль
sjd20070000NEA_vinogradova-i2007a-36Vuujna_08.wav,эмм матҍ соарнънэ
sjd20070000NEA_vinogradova-i2007a-36Vuujna_09.wav,мунн ля мулльй
sjd20070000NEA_vinogradova-i2007a-36Vuujna_10.wav,ке ля мугка мунн
sjd20070000NEA_vinogradova-i2007a-36Vuujna_11.wav,аррьвдэгке тыйй
sjd20070000NEA_vinogradova-i2007a-36Vuujna_12.wav,кулль
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_01.wav,нюччкэй вугкесь наввтэньч
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_02.wav,пезь альн сонн ялл
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_03.wav,пялья лев сонэсьт гу уййва
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_04.wav,ли сонэсьт кугкесь вугкесь сеййп
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_05.wav,нюччк сонн поалльтэ еллье
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_06.wav,паяс самэ ладдҍв эл
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_07.wav,рыссъясьт рыссье эл
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_08.wav,кузэсьт пезь эл
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_09.wav,самэ ладдҍв эл ышшт сонн
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_10.wav,пацкэдтҍ каццькаст
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_11.wav,нюччкэй навта
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_12.wav,ке нэммдаһт мыннӭ ке ли сонн
sjd20070000NEA_vinogradova-i2007a-37Njucchkej_13.wav,вуэррьва
sjd20070000NEA_vinogradova-i2007a-38Soon_01.wav,сон баяс мушштал
sjd20070000NEA_vinogradova-i2007a-38Soon_02.wav,чассэтҍ тагкмушш
sjd20070000NEA_vinogradova-i2007a-38Soon_03.wav,лышэ тонн руэкхэкь
sjd20070000NEA_vinogradova-i2007a-38Soon_04.wav,э сонн поалльтэ ё ли
sjd20070000NEA_vinogradova-i2007a-38Soon_05.wav,э лянньч тонэнҍ сонн
sjd20070000NEA_vinogradova-i2007a-38Soon_06.wav,веззьдэ я югке саесьт
sjd20070000NEA_vinogradova-i2007a-38Soon_07.wav,покэ пуднэдтмэнҍ тонн
sjd20070000NEA_vinogradova-i2007a-38Soon_08.wav,эгк коаммэльт вуэдтӭ
sjd20070000NEA_vinogradova-i2007a-38Soon_09.wav,милкнесьт ый пуэдтҍмэнҍ
sjd20070000NEA_vinogradova-i2007a-38Soon_10.wav,кадт айнханна танна сонн
sjd20070000NEA_vinogradova-i2007a-38Soon_11.wav,инцэ шаннт
sjd20070000NEA_vinogradova-i2007a-38Soon_12.wav,сонн аввта уккьсэ тагкал
sjd20070000NEA_vinogradova-i2007a-38Soon_13.wav,тедак ле ми тэдта ли
sjd20070000NEA_vinogradova-i2007a-38Soon_14.wav,пеййв
sjd2007000NEA_vinogradova-i2007a-39Mii_01.wav,ми мугка коалль шаренч
sjd2007000NEA_vinogradova-i2007a-39Mii_02.wav,альм милльтэ гулльядт
sjd2007000NEA_vinogradova-i2007a-39Mii_03.wav,баллҍяһт сонн минэтҍ тонэнҍ
sjd2007000NEA_vinogradova-i2007a-39Mii_04.wav,еммьне оавтант
sjd2007000NEA_vinogradova-i2007a-39Mii_05.wav,пугк навтатҍ я пыззгатҍ оаввтласт мин чарэсьт
sjd2007000NEA_vinogradova-i2007a-39Mii_06.wav,нэммдасьт удла ке ли сонн
sjd2007000NEA_vinogradova-i2007a-39Mii_07.wav,тэдта ведтҍ элля лосса
sjd2007000NEA_vinogradova-i2007a-39Mii_08.wav,пеййв
sjd20070421NEA_kudckullj_01.wav,ке коз аллькэ кез аллькэпь реклама дэнн лыһкэ
sjd20070421NEA_kudckullj_02.wav,Меһкал тарьм вусьтэ луз ну сулль луз
sjd20070421NEA_kudckullj_03.wav,элля мунн киче штэ кай мильтэ тэст эйй кусстай тэст элля шигк кулль
sjd20070421NEA_kudckullj_04.wav,кусстай штэ сонн куйкнэ кулль дэдт ли
sjd20070421NEA_kudckullj_05.wav,я мунн сонн тэсьт оарр мунн валльтэ рувьтэгуэйм персэ пымме дэнн
sjd20070421NEA_kudckullj_06.wav,э оарр сарна
sjd20070421NEA_kudckullj_07.wav,касьт тэдт газ дэдт элькэ газ апс
sjd20070421NEA_kudckullj_08.wav,выльшхэла тэйдта лев пугк каһтэ эххт
sjd20070421NEA_kudckullj_09.wav,эххт саесьт толл пуаллт тэдт ли ав
sjd20070421NEA_kudckullj_10.wav,но газ аппс эмм вуэй ни коххт тэнн соннӭ кежя мэйт не
sjd20070421NEA_kudckullj_11.wav,сонн валльтэ куленҍ аппьсэ цяллһк кулль апс
sjd20070421NEA_kudckullj_12.wav,элля пу Мэһкал эллий пуццкъя
sjd20070421NEA_kudckullj_13.wav,мунн юртэ сонн пуццькэй
sjd20070421NEA_kudckullj_14.wav,паррьшя рошкэнь
sjd20070421NEA_kudckullj_15.wav,паррьшя рошкэнь
sjd20070421NEA_kudckullj_16.wav,тэль сарна ээ куленҍ пайшэ едтэ нелльй куска
sjd20070421NEA_kudckullj_17.wav,юрта сонн по поарр
sjd20070421NEA_kudckullj_18.wav,мунн иджь то юрта мунн эмм альк тэнн куль поррэ вуайй
sjd20070421NEA_kudckullj_19.wav,тэнныгкэ рай поррэ
sjd20070421NEA_kudckullj_20.wav,элля мо лакь кежя манҍтэ лафькэсьт ляй куль дэнн вуэсьтэ сонн Цяллһк ну тамьпэ тамьпэ
sjd20070421NEA_kudckullj_21.wav,нымьпэльт кяййн касьт ли магазин птица ага
sjd20070421NEA_kudckullj_22.wav,танна тяда
sjd20070421NEA_kudckullj_23.wav,сарна чек тэдт ли дак вуайй
sjd20070421NEA_kudckullj_24.wav,куль тогэ выгкэ сонн эйй вышшма вуллькэ а мыннӭ элля асст
sjd20070421NEA_kudckullj_25.wav,мунн сарна вуайй выгкэ сыйй анньтев ересь верс куль дэнне
sjd20070421NEA_kudckullj_26.wav,на пай шэ мыйй
sjd20070421NEA_kudckullj_27.wav,мунн сарна ладна мунн танна кыпта тэнн мыйй
sjd20070421NEA_kudckullj_28.wav,воальтэ кастрюля сыз кыппьтэ
sjd20070421NEA_kudckullj_29.wav,сонн порэ я мунн порсэст
sjd20070421NEA_kudckullj_30.wav,тэль куль дэннэ
sjd20070421NEA_kudckullj_31.wav,эллмлака аппс газ
sjd20070421NEA_kudckullj_32.wav,ко касьт
sjd20070421NEA_kudckullj_33.wav,газ тэнна пыяк ныдтҍ кулль дэдт аппс
sjd20070421NEA_kudckullj_34.wav,вуая тоннӭ аввьтэ апсак
sjd20070421NEA_kudckullj_35.wav,сонн куһт вер восстэл пыдте шиг кулль ли
sjd20070421NEA_kudckullj_36.wav,ваннь сулль ли тэсьт тэсьт шэ ли ваннь сулль
sjd20070421NEA_kudckullj_37.wav,Навернэ тэнн куль поаһк саесьт
sjd20070421NEA_kudckullj_38.wav,вуйнас ли тогэ поапла ву
sjd20070421NEA_kudckullj_39.wav,вуйй еннэ ли кулесьт а а лэгк манн штэ нюнне быдт
sjd20070421NEA_kudckullj_40.wav,тэль нэ тэһплэ
sjd20070421NEA_kudckullj_41.wav,на выгкэ тогэ мунн алка саррнэ синэгуэйм синэтҍ вяһаш
sjd20070421NEA_kudckullj_42.wav,ван ванас ванас быдт сурькэһтэ сыйе
sjd20070421NEA_kudckullj_43.wav,оллмэтҍ мыгкэв ладна
sjd20070421NEA_kudckullj_44.wav,ке ваптэгк оллмэ лев сыйй олкэс вял
sjd20070421NEA_kudckullj_45.wav,а мыннӭ быдт мунн тэнн верьт теӈӈҍкэ маккьсэ я поррэ эйй вуэй
sjd20070421NEA_kudckullj_46.wav,сонн пай шэ кыпптэй куль дэнн поррэй
sjd20070421NEA_kudckullj_47.wav,на куэссь кыппьтэв дак
sjd20070421NEA_kudckullj_48.wav,поарэнь денн олкэс уйтэ лэгк та
sjd20070421NEA_kudckullj_49.wav,и все равно
sjd20070421NEA_kudckullj_50.wav,сонн элля мудтхе мудтхе тэдт мудта налла ли
sjd20070421NEA_kudckullj_51.wav,а тэдт зоабэль кудцкулль куцкэй
sjd20070421NEA_kudckullj_52.wav,кулль дэдт ли ниввьляй оллмае
sjd20070421NEA_kudckullj_53.wav,тонн самас мушштэл мэнн пай рушас ты пальпсак
sjd20070421NEA_kudckullj_54.wav,мунн Мэһкле муштлэ штэ минэнҍ лийенҍ мугка нызан кегк шоабшэнҍ кудц куль поррэ
sjd20070421NEA_kudckullj_55.wav,Хилькевич Тайсск ляйй
sjd20070421NEA_kudckullj_56.wav,Макрида Захарова
sjd20070421NEA_kudckullj_57.wav,куэссь мыйй сун суйнэтҍ коссэ водтадтемь поррэ элля мэнн
sjd20070421NEA_kudckullj_58.wav,нанҍтэм куль порэ да кудц куль
sjd20070421NEA_kudckullj_59.wav,эйй суэллэд
sjd20070421NEA_kudckullj_60.wav,а мудта касьт
sjd20070421NEA_kudckullj_61.wav,ну нюнь быдт тэһпе ныдтҍ поррэ тэнн куль
sjd20070421NEA_kudckullj_62.wav,ну архангельские шоабшэв поррэ кудцкуль дэгк
sjd20070421NEA_kudckullj_63.wav,Мэһкале вуай поррэ кудц кулетҍ Нина тонн эгк пор кудц куль
sjd20070421NEA_kudckullj_64.wav,порак эгк пор
sjd20061212NEA_ryhp_01.wav,мыйй адтҍ аллькэпь
sjd20061212NEA_ryhp_02.wav,тэнна
sjd20061212NEA_ryhp_03.wav,талльв лоанҍт аллькэпь чи
sjd20061212NEA_ryhp_04.wav,чисстэдтэ
sjd20061212NEA_ryhp_05.wav,тэдт ли рыһп уйнак
sjd20061212NEA_ryhp_06.wav,талльв рыбпэнч ли
sjd20061212NEA_ryhp_07.wav,тю ли тю ли тю ли уйнак
sjd20061212NEA_ryhp_08.wav,те тэдта рыбп рыһпбяка ли
sjd20061212NEA_ryhp_09.wav,элля кеа элля киҏҏк
sjd20061212NEA_ryhp_10.wav,киҏкэсьт ли чалльм руппсэ
sjd20061212NEA_ryhp_11.wav,тэсьт чальм евла руппсэ уйнак
sjd20061212NEA_ryhp_12.wav,нюнӓ ли манҍтэ моджэ
sjd20061212NEA_ryhp_13.wav,вуэйв дэнн мурьтэ
sjd20061212NEA_ryhp_14.wav,тэгкэ лев суэй
sjd20061212NEA_ryhp_15.wav,уйнак манҍтэ шурр вилгкэс суэй лев
sjd20061212NEA_ryhp_16.wav,тэдт ли вуэййв я нюннҍ
sjd20061212NEA_ryhp_17.wav,лоаннҍт вуэййв ли сосьт ли нюннҍ
sjd20061212NEA_ryhp_18.wav,чоаһпесь нюнӓ ли
sjd20061212NEA_ryhp_19.wav,тэ куһт уйнак суэйв лев
sjd20061212NEA_ryhp_20.wav,ноа тэдт лоанҍта ванас кыррт сонн енамп вижант пай
sjd2004NEA_pearstory_73.wav,кадцесьт омпаннэ корэб милльтэ пые эввтлагка ижесь тоагэ
sjd2004NEA_pearstory_74.wav,велосипед эл
sjd2004NEA_pearstory_75.wav,я уйтэ поагэ
sjd2004NEA_pearstory_76.wav,чуһкэ милльтэ выйй караһт чуһка дэдт ли
sjd2004NEA_pearstory_77.wav,элля асфальт чуһка
sjd2004NEA_pearstory_78.wav,сыййт чуак ли
sjd2004NEA_pearstory_79.wav,еннэ кедҍке ли
sjd2004NEA_pearstory_80.wav,я ээмм вуасста соннӭ гэсь пуадт нийтэнч
sjd2004NEA_pearstory_81.wav,паррьшя нийта эл куввлей куввлей я
sjd2004NEA_pearstory_82.wav,кядка пашшэньт я
sjd2004NEA_pearstory_83.wav,ёррэ я
sjd2004NEA_pearstory_84.wav,грушэсь пук сост
sjd2004NEA_pearstory_85.wav,чуһкэ милльтэ коаммнэнҍ
sjd2004NEA_pearstory_86.wav,риппсэдтэнҍ
sjd2004NEA_pearstory_87.wav,а иджь ышштэ юльк ли чузхэ
sjd2004NEA_pearstory_88.wav,кеһч эл юлькесэнӭ чиннкудӭ
sjd2004NEA_pearstory_89.wav,я рай ваннҍцэн
sjd2004NEA_pearstory_90.wav,эйй куһкень оррэнҍ
sjd2004NEA_pearstory_91.wav,коллм паррьшишька
sjd2004NEA_pearstory_92.wav,тэгке гэсь уййнэв штэ мадт ли паррьшеньча шэннтма
sjd2004NEA_pearstory_93.wav,танна сыйй
sjd2004NEA_pearstory_94.wav,пудтӭнҍ соннӭ эллтнӭнҍ соннӭ
sjd2004NEA_pearstory_95.wav,коппчень груша дэйт пыййенҍ корэб сыз
sjd2004NEA_pearstory_96.wav,векьхенҍ соннӭ бэдтӭ штэ
sjd2004NEA_pearstory_97.wav,ев кэджьма касьт ли сонн валлтэ ев кэджь касьт ли сонн грушатҍ валлтэ
sjd2004NEA_pearstory_98.wav,иджь ли коппчма вай суэллна ли вай ми ли
sjd2004NEA_pearstory_99.wav,векьхенҍ соннӭ пыййенҍ
sjd2004NEA_pearstory_100.wav,я
sjd2004NEA_pearstory_101.wav,паррьшя эвтэс ёадт ванҍцнэлле ваннц выгк милкнэсть
sjd2004NEA_pearstory_102.wav,корэб грушагуэйм я велосипедэсенҍ выгк
sjd2004NEA_pearstory_103.wav,иджь ваннц кяййн милльтэ
sjd2004NEA_pearstory_104.wav,паррьшя
sjd2004NEA_pearstory_105.wav,тэгки гэсь коллм паррьшя ваннҍцэнҍ ээмм кар ваннҍцэв
sjd2004NEA_pearstory_106.wav,кустай штэ сост ниманьтэ туйй еввла
sjd2004NEA_pearstory_107.wav,толи сиррэв толи ваннҍцэв толи мэйт
sjd2004NEA_pearstory_108.wav,эххт паррьшя таки
sjd2004NEA_pearstory_109.wav,куайванч ку
sjd2004NEA_pearstory_110.wav,палэнҍ сирант
sjd2004NEA_pearstory_111.wav,ваннҍцэнҍ ваннҍцэнҍ
sjd2004NEA_pearstory_112.wav,тэгка коллм паррьн паррьшя я уййнэв
sjd2004NEA_pearstory_113.wav,еммьне альн чуһкэ альн валльяд сон ээ кабперь
sjd2004NEA_pearstory_114.wav,ээ ну это
sjd2004NEA_pearstory_115.wav,соломасьт лыһкма лыһкма кабперь
sjd2004NEA_pearstory_116.wav,на я ми тэнн бэдт аннҍтэ кабперь моазэ я
sjd2004NEA_pearstory_117.wav,нёлькьесьтэ
sjd2004NEA_pearstory_118.wav,эннҍтэ кидӭтҍ ээ
sjd2004NEA_pearstory_119.wav,тедхэлл сон штэ
sjd2004NEA_pearstory_120.wav,вурьтсэ бэдт сонн пыһт соннӭ кабперь
sjd2004NEA_pearstory_121.wav,оаштэ виже пыдтӭ соннӭ
sjd2004NEA_pearstory_122.wav,кабперь эннҍтэ ваннц
sjd2004NEA_pearstory_123.wav,кяййн ли кэрр куллай коххт кядка шаҏьксэв
sjd2004NEA_pearstory_124.wav,ээ юльке вульн дэ
sjd2004NEA_pearstory_125.wav,аннтэ соннӭ кабперь соннӭ эннҍтэм
sjd2004NEA_pearstory_126.wav,а тэдт гэсь
sjd2004NEA_pearstory_127.wav,су сулл паррьшишька эннҍтэ сыййе коллм грушатҍ я
sjd2004NEA_pearstory_128.wav,емп енамп эйй аннтэ уштэ эфтэ эфтэ
sjd2004NEA_pearstory_129.wav,грушатҍ ли аннтэ
sjd2004NEA_pearstory_130.wav,тэдт гэсь пудӭ моазэ юллькэтҍ ковсайе
sjd2004NEA_pearstory_131.wav,ваннҍцев
sjd2004NEA_pearstory_132.wav,ээ грушатҍ поррэв я эллтэнҍ тэнн
sjd2004NEA_pearstory_133.wav,ээмм тэнн сайе касьт олма грушатҍ коаппч
sjd2004NEA_pearstory_134.wav,а тэнн чесс олма валас ние
sjd2004NEA_pearstory_135.wav,тиввт ли фартэк каӆӆт тиввт грушатҍ коппчмэ
sjd2004NEA_pearstory_136.wav,я юррт пыйе воалант корэб пусьт курас ли тоагэ пыйе
sjd2004NEA_pearstory_137.wav,я кяһч эйй вуэй ни мэнн оантшэ
sjd2004NEA_pearstory_138.wav,коххт тельнэ выйтэ сост куһт корэб лийенҍ
sjd2004NEA_pearstory_139.wav,тиввт корэб
sjd2004NEA_pearstory_140.wav,а кудтъе ли эххт
sjd2004NEA_pearstory_141.wav,эйй куллма шэ ке рай мэннӭ и ке ли валлта эйй тидҍ ни мэнҍхэнҍ
sjd2004NEA_pearstory_142.wav,оарр тыгквэннлуввма ли
sjd2004NEA_pearstory_143.wav,ээ эйй тид мэнн лыһкэтҍ
sjd2004NEA_pearstory_144.wav,парнэ дэгке рай тэгке коллм паррьшя рай мэннӭ грушатҍ дэйт каццькев
sjd2004NEA_pearstory_145.wav,олма синэ эл кяһч я юррт
sjd2004NEA_pearstory_146.wav,на ми ли шэннтма на ми ли мугка туетҍ выйтма штэ
sjd2004NEA_pearstory_147.wav,эмм куллма ни мэнхэн а корэб грушанҍ поагэ уййтэ
sjd2004NEA_pearstory_148.wav,на тэль пугк и моайнас ли тэнн баяс
sjd2004NEA_pearstory_149.wav,на я массьт
